stdThresh,profitThresh,window,profit,txcount,
3,1.02,90,-0.162251,3,
3,1.02,105,-0.159308,3,
3,1.02,120,-0.161621,3,
3,1.02,135,-0.158621,3,
3,1.02,150,-0.161347,3,
3,1.02,165,-0.159989,3,
3,1.02,180,-0.151299,3,
3,1.02,195,-0.147189,3,
3,1.02,210,-0.0976236,3,
3,1.02,225,-0.0925873,3,
3,1.02,240,-0.0943495,3,
3,1.021,30,-0.189243,5,
3,1.021,45,-0.178644,3,
3,1.021,60,-0.0932462,3,
3,1.021,75,-0.158483,3,
3,1.021,90,-0.162251,3,
3,1.021,105,-0.159308,3,
3,1.021,120,-0.161621,3,
3,1.021,135,-0.158621,3,
3,1.021,150,-0.161347,3,
3,1.021,165,-0.159989,3,
3,1.021,180,-0.151299,3,
3,1.021,195,-0.147189,3,
3,1.021,210,-0.0976236,3,
3,1.021,225,-0.0925873,3,
3,1.021,240,-0.0943495,3,
3,1.022,30,-0.189243,5,
3,1.022,45,-0.178644,3,
3,1.022,60,-0.0932462,3,
3,1.022,75,-0.158483,3,
3,1.022,90,-0.162251,3,
3,1.022,105,-0.159308,3,
3,1.022,120,-0.161621,3,
3,1.022,135,-0.158621,3,
3,1.022,150,-0.161347,3,
3,1.022,165,-0.159989,3,
3,1.022,180,-0.151299,3,
3,1.022,195,-0.147189,3,
3,1.022,210,-0.0976236,3,
3,1.022,225,-0.0925873,3,
3,1.022,240,-0.0943495,3,
3,1.023,30,-0.189243,5,
3,1.023,45,-0.178644,3,
3,1.023,60,-0.0932462,3,
3,1.023,75,-0.158483,3,
3,1.023,90,-0.162251,3,
3,1.023,105,-0.159308,3,
3,1.023,120,-0.161621,3,
3,1.023,135,-0.158621,3,
3,1.023,150,-0.161347,3,
3,1.023,165,-0.159989,3,
3,1.023,180,-0.151299,3,
3,1.023,195,-0.147189,3,
3,1.023,210,-0.0976236,3,
3,1.023,225,-0.0925873,3,
3,1.023,240,-0.0943495,3,
3,1.024,30,-0.188995,5,
3,1.024,45,-0.178393,3,
3,1.024,60,-0.0929687,3,
3,1.024,75,-0.158226,3,
3,1.024,90,-0.161995,3,
3,1.024,105,-0.159051,3,
3,1.024,120,-0.161364,3,
3,1.024,135,-0.158363,3,
3,1.024,150,-0.16109,3,
3,1.024,165,-0.159732,3,
3,1.024,180,-0.151039,3,
3,1.024,195,-0.146928,3,
3,1.024,210,-0.0973474,3,
3,1.024,225,-0.0923096,3,
3,1.024,240,-0.0940723,3,
3,1.025,30,-0.18691,5,
3,1.025,45,-0.176281,3,
3,1.025,60,-0.0906373,3,
3,1.025,75,-0.156062,3,
3,1.025,90,-0.159841,3,
3,1.025,105,-0.156889,3,
3,1.025,120,-0.159209,3,
3,1.025,135,-0.1562,3,
3,1.025,150,-0.158934,3,
3,1.025,165,-0.157572,3,
3,1.025,180,-0.148857,3,
3,1.025,195,-0.144735,3,
3,1.025,210,-0.0950272,3,
3,1.025,225,-0.0899765,3,
3,1.025,240,-0.0917438,3,
3,1.026,30,-0.18691,5,
3,1.026,45,-0.176281,3,
3,1.026,60,-0.0906373,3,
3,1.026,75,-0.156062,3,
3,1.026,90,-0.159841,3,
3,1.026,105,-0.156889,3,
3,1.026,120,-0.159209,3,
3,1.026,135,-0.1562,3,
3,1.026,150,-0.158934,3,
3,1.026,165,-0.157572,3,
3,1.026,180,-0.148857,3,
3,1.026,195,-0.144735,3,
3,1.026,210,-0.0950272,3,
3,1.026,225,-0.0899765,3,
3,1.026,240,-0.0917438,3,
3,1.027,30,-0.184677,5,
3,1.027,45,-0.174018,3,
3,1.027,60,-0.0881393,3,
3,1.027,75,-0.153744,3,
3,1.027,90,-0.157533,3,
3,1.027,105,-0.154573,3,
3,1.027,120,-0.156899,3,
3,1.027,135,-0.153882,3,
3,1.027,150,-0.156623,3,
3,1.027,165,-0.155258,3,
3,1.027,180,-0.146519,3,
3,1.027,195,-0.142386,3,
3,1.027,210,-0.0925413,3,
3,1.027,225,-0.0874767,3,
3,1.027,240,-0.0892488,3,
3,1.028,30,-0.184677,5,
3,1.028,45,-0.174018,3,
3,1.028,60,-0.0881393,3,
3,1.028,75,-0.153744,3,
3,1.028,90,-0.157533,3,
3,1.028,105,-0.154573,3,
3,1.028,120,-0.156899,3,
3,1.028,135,-0.153882,3,
3,1.028,150,-0.156623,3,
3,1.028,165,-0.155258,3,
3,1.028,180,-0.146519,3,
3,1.028,195,-0.142386,3,
3,1.028,210,-0.0925413,3,
3,1.028,225,-0.0874767,3,
3,1.028,240,-0.0892488,3,
3,1.029,30,-0.184677,5,
3,1.029,45,-0.174018,3,
3,1.029,60,-0.0881393,3,
3,1.029,75,-0.153744,3,
3,1.029,90,-0.157533,3,
3,1.029,105,-0.154573,3,
3,1.029,120,-0.156899,3,
3,1.029,135,-0.153882,3,
3,1.029,150,-0.156623,3,
3,1.029,165,-0.155258,3,
3,1.029,180,-0.146519,3,
3,1.029,195,-0.142386,3,
3,1.029,210,-0.0925413,3,
3,1.029,225,-0.0874767,3,
3,1.029,240,-0.0892488,3,
3,1.03,30,-0.18284,5,
3,1.03,45,-0.172158,3,
3,1.03,60,-0.0860855,3,
3,1.03,75,-0.151838,3,
3,1.03,90,-0.155636,3,
3,1.03,105,-0.152669,3,
3,1.03,120,-0.155,3,
3,1.03,135,-0.151976,3,
3,1.03,150,-0.154724,3,
3,1.03,165,-0.153356,3,
3,1.03,180,-0.144596,3,
3,1.03,195,-0.140454,3,
3,1.03,210,-0.0904974,3,
3,1.03,225,-0.0854213,3,
3,1.03,240,-0.0871975,3,
3.1,1.005,30,-0.191005,5,
3.1,1.005,45,-0.191114,3,
3.1,1.005,60,-0.107013,3,
3.1,1.005,75,-0.171395,3,
3.1,1.005,90,-0.17497,3,
3.1,1.005,105,-0.179782,3,
3.1,1.005,120,-0.174349,3,
3.1,1.005,135,-0.171395,3,
3.1,1.005,150,-0.174079,3,
3.1,1.005,165,-0.179648,3,
3.1,1.005,180,-0.108398,3,
3.1,1.005,195,-0.108277,5,
3.1,1.005,210,-0.111516,3,
3.1,1.005,225,-0.10921,5,
3.1,1.005,240,-0.106364,3,
3.1,1.006,30,-0.191005,5,
3.1,1.006,45,-0.191114,3,
3.1,1.006,60,-0.107013,3,
3.1,1.006,75,-0.171395,3,
3.1,1.006,90,-0.17497,3,
3.1,1.006,105,-0.179782,3,
3.1,1.006,120,-0.174349,3,
3.1,1.006,135,-0.171395,3,
3.1,1.006,150,-0.174079,3,
3.1,1.006,165,-0.179648,3,
3.1,1.006,180,-0.108398,3,
3.1,1.006,195,-0.10725,5,
3.1,1.006,210,-0.111516,3,
3.1,1.006,225,-0.105074,3,
3.1,1.006,240,-0.106364,3,
3.1,1.007,30,-0.191005,5,
3.1,1.007,45,-0.191114,3,
3.1,1.007,60,-0.107013,3,
3.1,1.007,75,-0.171395,3,
3.1,1.007,90,-0.17497,3,
3.1,1.007,105,-0.179782,3,
3.1,1.007,120,-0.174349,3,
3.1,1.007,135,-0.171395,3,
3.1,1.007,150,-0.174079,3,
3.1,1.007,165,-0.179648,3,
3.1,1.007,180,-0.108398,3,
3.1,1.007,195,-0.106287,5,
3.1,1.007,210,-0.111516,3,
3.1,1.007,225,-0.105074,3,
3.1,1.007,240,-0.106364,3,
3.1,1.008,30,-0.191005,5,
3.1,1.008,45,-0.191114,3,
3.1,1.008,60,-0.107013,3,
3.1,1.008,75,-0.171395,3,
3.1,1.008,90,-0.17497,3,
3.1,1.008,105,-0.179782,3,
3.1,1.008,120,-0.174349,3,
3.1,1.008,135,-0.171395,3,
3.1,1.008,150,-0.174079,3,
3.1,1.008,165,-0.179648,3,
3.1,1.008,180,-0.108398,3,
3.1,1.008,195,-0.105067,5,
3.1,1.008,210,-0.111516,3,
3.1,1.008,225,-0.105074,3,
3.1,1.008,240,-0.106364,3,
3.1,1.009,30,-0.190402,5,
3.1,1.009,45,-0.190511,3,
3.1,1.009,60,-0.106347,3,
3.1,1.009,75,-0.170777,3,
3.1,1.009,90,-0.174355,3,
3.1,1.009,105,-0.17917,3,
3.1,1.009,120,-0.173734,3,
3.1,1.009,135,-0.170777,3,
3.1,1.009,150,-0.173463,3,
3.1,1.009,165,-0.179036,3,
3.1,1.009,180,-0.107733,3,
3.1,1.009,195,-0.103858,3,
3.1,1.009,210,-0.110853,3,
3.1,1.009,225,-0.104406,3,
3.1,1.009,240,-0.105697,3,
3.1,1.01,30,-0.187887,5,
3.1,1.01,45,-0.187997,3,
3.1,1.01,60,-0.103571,3,
3.1,1.01,75,-0.168201,3,
3.1,1.01,90,-0.171791,3,
3.1,1.01,105,-0.176621,3,
3.1,1.01,120,-0.171167,3,
3.1,1.01,135,-0.168201,3,
3.1,1.01,150,-0.170896,3,
3.1,1.01,165,-0.176486,3,
3.1,1.01,180,-0.104962,3,
3.1,1.01,195,-0.101075,3,
3.1,1.01,210,-0.108092,3,
3.1,1.01,225,-0.101625,3,
3.1,1.01,240,-0.10292,3,
3.1,1.011,30,-0.187887,5,
3.1,1.011,45,-0.187997,3,
3.1,1.011,60,-0.103571,3,
3.1,1.011,75,-0.168201,3,
3.1,1.011,90,-0.171791,3,
3.1,1.011,105,-0.176621,3,
3.1,1.011,120,-0.171167,3,
3.1,1.011,135,-0.168201,3,
3.1,1.011,150,-0.170896,3,
3.1,1.011,165,-0.176486,3,
3.1,1.011,180,-0.104962,3,
3.1,1.011,195,-0.101075,3,
3.1,1.011,210,-0.108092,3,
3.1,1.011,225,-0.101625,3,
3.1,1.011,240,-0.10292,3,
3.1,1.012,30,-0.187887,5,
3.1,1.012,45,-0.187997,3,
3.1,1.012,60,-0.103571,3,
3.1,1.012,75,-0.168201,3,
3.1,1.012,90,-0.171791,3,
3.1,1.012,105,-0.176621,3,
3.1,1.012,120,-0.171167,3,
3.1,1.012,135,-0.168201,3,
3.1,1.012,150,-0.170896,3,
3.1,1.012,165,-0.176486,3,
3.1,1.012,180,-0.104962,3,
3.1,1.012,195,-0.101075,3,
3.1,1.012,210,-0.108092,3,
3.1,1.012,225,-0.101625,3,
3.1,1.012,240,-0.10292,3,
3.1,1.013,30,-0.185423,5,
3.1,1.013,45,-0.185533,3,
3.1,1.013,60,-0.100851,3,
3.1,1.013,75,-0.165677,3,
3.1,1.013,90,-0.169278,3,
3.1,1.013,105,-0.174122,3,
3.1,1.013,120,-0.168652,3,
3.1,1.013,135,-0.165677,3,
3.1,1.013,150,-0.16838,3,
3.1,1.013,165,-0.173987,3,
3.1,1.013,180,-0.102246,3,
3.1,1.013,195,-0.098347,3,
3.1,1.013,210,-0.105385,3,
3.1,1.013,225,-0.0988989,3,
3.1,1.013,240,-0.100198,3,
3.1,1.014,30,-0.185423,5,
3.1,1.014,45,-0.185533,3,
3.1,1.014,60,-0.100851,3,
3.1,1.014,75,-0.165677,3,
3.1,1.014,90,-0.169278,3,
3.1,1.014,105,-0.174122,3,
3.1,1.014,120,-0.168652,3,
3.1,1.014,135,-0.165677,3,
3.1,1.014,150,-0.16838,3,
3.1,1.014,165,-0.173987,3,
3.1,1.014,180,-0.102246,3,
3.1,1.014,195,-0.098347,3,
3.1,1.014,210,-0.105385,3,
3.1,1.014,225,-0.0988989,3,
3.1,1.014,240,-0.100198,3,
3.1,1.015,30,-0.185423,5,
3.1,1.015,45,-0.185533,3,
3.1,1.015,60,-0.100851,3,
3.1,1.015,75,-0.165677,3,
3.1,1.015,90,-0.169278,3,
3.1,1.015,105,-0.174122,3,
3.1,1.015,120,-0.168652,3,
3.1,1.015,135,-0.165677,3,
3.1,1.015,150,-0.16838,3,
3.1,1.015,165,-0.173987,3,
3.1,1.015,180,-0.102246,3,
3.1,1.015,195,-0.098347,3,
3.1,1.015,210,-0.105385,3,
3.1,1.015,225,-0.0988989,3,
3.1,1.015,240,-0.100198,3,
3.1,1.016,30,-0.184266,5,
3.1,1.016,45,-0.184376,3,
3.1,1.016,60,-0.0995744,3,
3.1,1.016,75,-0.164493,3,
3.1,1.016,90,-0.168098,3,
3.1,1.016,105,-0.17295,3,
3.1,1.016,120,-0.167472,3,
3.1,1.016,135,-0.164493,3,
3.1,1.016,150,-0.1672,3,
3.1,1.016,165,-0.172814,3,
3.1,1.016,180,-0.100972,3,
3.1,1.016,195,-0.0970667,3,
3.1,1.016,210,-0.104115,3,
3.1,1.016,225,-0.0976194,3,
3.1,1.016,240,-0.09892,3,
3.1,1.017,30,-0.183462,5,
3.1,1.017,45,-0.183572,3,
3.1,1.017,60,-0.0986862,3,
3.1,1.017,75,-0.163668,3,
3.1,1.017,90,-0.167277,3,
3.1,1.017,105,-0.172134,3,
3.1,1.017,120,-0.166651,3,
3.1,1.017,135,-0.163668,3,
3.1,1.017,150,-0.166378,3,
3.1,1.017,165,-0.171998,3,
3.1,1.017,180,-0.100085,3,
3.1,1.017,195,-0.0961761,3,
3.1,1.017,210,-0.103231,3,
3.1,1.017,225,-0.0967293,3,
3.1,1.017,240,-0.0980312,3,
3.1,1.018,30,-0.182607,5,
3.1,1.018,45,-0.182717,3,
3.1,1.018,60,-0.0977425,3,
3.1,1.018,75,-0.162793,3,
3.1,1.018,90,-0.166406,3,
3.1,1.018,105,-0.171267,3,
3.1,1.018,120,-0.165778,3,
3.1,1.018,135,-0.162793,3,
3.1,1.018,150,-0.165505,3,
3.1,1.018,165,-0.171132,3,
3.1,1.018,180,-0.0991426,3,
3.1,1.018,195,-0.0952298,3,
3.1,1.018,210,-0.102292,3,
3.1,1.018,225,-0.0957836,3,
3.1,1.018,240,-0.0970869,3,
3.1,1.019,30,-0.178533,5,
3.1,1.019,45,-0.178644,3,
3.1,1.019,60,-0.0932462,3,
3.1,1.019,75,-0.158621,3,
3.1,1.019,90,-0.162251,3,
3.1,1.019,105,-0.167137,3,
3.1,1.019,120,-0.161621,3,
3.1,1.019,135,-0.158621,3,
3.1,1.019,150,-0.161347,3,
3.1,1.019,165,-0.167001,3,
3.1,1.019,180,-0.0946532,3,
3.1,1.019,195,-0.0907209,3,
3.1,1.019,210,-0.0978188,3,
3.1,1.019,225,-0.0912775,3,
3.1,1.019,240,-0.0925873,3,
3.1,1.02,30,-0.178533,5,
3.1,1.02,45,-0.178644,3,
3.1,1.02,60,-0.0932462,3,
3.1,1.02,75,-0.158621,3,
3.1,1.02,90,-0.162251,3,
3.1,1.02,105,-0.167137,3,
3.1,1.02,120,-0.161621,3,
3.1,1.02,135,-0.158621,3,
3.1,1.02,150,-0.161347,3,
3.1,1.02,165,-0.167001,3,
3.1,1.02,180,-0.0946532,3,
3.1,1.02,195,-0.0907209,3,
3.1,1.02,210,-0.0978188,3,
3.1,1.02,225,-0.0912775,3,
3.1,1.02,240,-0.0925873,3,
3.1,1.021,30,-0.178533,5,
3.1,1.021,45,-0.178644,3,
3.1,1.021,60,-0.0932462,3,
3.1,1.021,75,-0.158621,3,
3.1,1.021,90,-0.162251,3,
3.1,1.021,105,-0.167137,3,
3.1,1.021,120,-0.161621,3,
3.1,1.021,135,-0.158621,3,
3.1,1.021,150,-0.161347,3,
3.1,1.021,165,-0.167001,3,
3.1,1.021,180,-0.0946532,3,
3.1,1.021,195,-0.0907209,3,
3.1,1.021,210,-0.0978188,3,
3.1,1.021,225,-0.0912775,3,
3.1,1.021,240,-0.0925873,3,
3.1,1.022,30,-0.178533,5,
3.1,1.022,45,-0.178644,3,
3.1,1.022,60,-0.0932462,3,
3.1,1.022,75,-0.158621,3,
3.1,1.022,90,-0.162251,3,
3.1,1.022,105,-0.167137,3,
3.1,1.022,120,-0.161621,3,
3.1,1.022,135,-0.158621,3,
3.1,1.022,150,-0.161347,3,
3.1,1.022,165,-0.167001,3,
3.1,1.022,180,-0.0946532,3,
3.1,1.022,195,-0.0907209,3,
3.1,1.022,210,-0.0978188,3,
3.1,1.022,225,-0.0912775,3,
3.1,1.022,240,-0.0925873,3,
3.1,1.023,30,-0.178533,5,
3.1,1.023,45,-0.178644,3,
3.1,1.023,60,-0.0932462,3,
3.1,1.023,75,-0.158621,3,
3.1,1.023,90,-0.162251,3,
3.1,1.023,105,-0.167137,3,
3.1,1.023,120,-0.161621,3,
3.1,1.023,135,-0.158621,3,
3.1,1.023,150,-0.161347,3,
3.1,1.023,165,-0.167001,3,
3.1,1.023,180,-0.0946532,3,
3.1,1.023,195,-0.0907209,3,
3.1,1.023,210,-0.0978188,3,
3.1,1.023,225,-0.0912775,3,
3.1,1.023,240,-0.0925873,3,
3.1,1.024,30,-0.178282,5,
3.1,1.024,45,-0.178393,3,
3.1,1.024,60,-0.0929687,3,
3.1,1.024,75,-0.158363,3,
3.1,1.024,90,-0.161995,3,
3.1,1.024,105,-0.166882,3,
3.1,1.024,120,-0.161364,3,
3.1,1.024,135,-0.158363,3,
3.1,1.024,150,-0.16109,3,
3.1,1.024,165,-0.166746,3,
3.1,1.024,180,-0.0943761,3,
3.1,1.024,195,-0.0904426,3,
3.1,1.024,210,-0.0975427,3,
3.1,1.024,225,-0.0909994,3,
3.1,1.024,240,-0.0923096,3,
3.1,1.025,30,-0.17617,5,
3.1,1.025,45,-0.176281,3,
3.1,1.025,60,-0.0906373,3,
3.1,1.025,75,-0.1562,3,
3.1,1.025,90,-0.159841,3,
3.1,1.025,105,-0.164741,3,
3.1,1.025,120,-0.159209,3,
3.1,1.025,135,-0.1562,3,
3.1,1.025,150,-0.158934,3,
3.1,1.025,165,-0.164604,3,
3.1,1.025,180,-0.0920483,3,
3.1,1.025,195,-0.0881047,3,
3.1,1.025,210,-0.095223,3,
3.1,1.025,225,-0.0886629,3,
3.1,1.025,240,-0.0899765,3,
3.1,1.026,30,-0.17617,5,
3.1,1.026,45,-0.176281,3,
3.1,1.026,60,-0.0906373,3,
3.1,1.026,75,-0.1562,3,
3.1,1.026,90,-0.159841,3,
3.1,1.026,105,-0.164741,3,
3.1,1.026,120,-0.159209,3,
3.1,1.026,135,-0.1562,3,
3.1,1.026,150,-0.158934,3,
3.1,1.026,165,-0.164604,3,
3.1,1.026,180,-0.0920483,3,
3.1,1.026,195,-0.0881047,3,
3.1,1.026,210,-0.095223,3,
3.1,1.026,225,-0.0886629,3,
3.1,1.026,240,-0.0899765,3,
3.1,1.027,30,-0.173907,5,
3.1,1.027,45,-0.174018,3,
3.1,1.027,60,-0.0881393,3,
3.1,1.027,75,-0.153882,3,
3.1,1.027,90,-0.157533,3,
3.1,1.027,105,-0.162446,3,
3.1,1.027,120,-0.156899,3,
3.1,1.027,135,-0.153882,3,
3.1,1.027,150,-0.156623,3,
3.1,1.027,165,-0.162309,3,
3.1,1.027,180,-0.0895543,3,
3.1,1.027,195,-0.0855998,3,
3.1,1.027,210,-0.0927377,3,
3.1,1.027,225,-0.0861595,3,
3.1,1.027,240,-0.0874767,3,
3.1,1.028,30,-0.173907,5,
3.1,1.028,45,-0.174018,3,
3.1,1.028,60,-0.0881393,3,
3.1,1.028,75,-0.153882,3,
3.1,1.028,90,-0.157533,3,
3.1,1.028,105,-0.162446,3,
3.1,1.028,120,-0.156899,3,
3.1,1.028,135,-0.153882,3,
3.1,1.028,150,-0.156623,3,
3.1,1.028,165,-0.162309,3,
3.1,1.028,180,-0.0895543,3,
3.1,1.028,195,-0.0855998,3,
3.1,1.028,210,-0.0927377,3,
3.1,1.028,225,-0.0861595,3,
3.1,1.028,240,-0.0874767,3,
3.1,1.029,30,-0.173907,5,
3.1,1.029,45,-0.174018,3,
3.1,1.029,60,-0.0881393,3,
3.1,1.029,75,-0.153882,3,
3.1,1.029,90,-0.157533,3,
3.1,1.029,105,-0.162446,3,
3.1,1.029,120,-0.156899,3,
3.1,1.029,135,-0.153882,3,
3.1,1.029,150,-0.156623,3,
3.1,1.029,165,-0.162309,3,
3.1,1.029,180,-0.0895543,3,
3.1,1.029,195,-0.0855998,3,
3.1,1.029,210,-0.0927377,3,
3.1,1.029,225,-0.0861595,3,
3.1,1.029,240,-0.0874767,3,
3.1,1.03,30,-0.172046,5,
3.1,1.03,45,-0.172158,3,
3.1,1.03,60,-0.0860855,3,
3.1,1.03,75,-0.151976,3,
3.1,1.03,90,-0.155636,3,
3.1,1.03,105,-0.16056,3,
3.1,1.03,120,-0.155,3,
3.1,1.03,135,-0.151976,3,
3.1,1.03,150,-0.154724,3,
3.1,1.03,165,-0.160423,3,
3.1,1.03,180,-0.0875036,3,
3.1,1.03,195,-0.0835402,3,
3.1,1.03,210,-0.0906942,3,
3.1,1.03,225,-0.0841012,3,
3.1,1.03,240,-0.0854213,3,
3.2,1.005,30,0.0580798,2,
3.2,1.005,45,0.0579399,2,
3.2,1.005,60,0.00662455,3,
3.2,1.005,75,-0.114872,3,
3.2,1.005,90,0.00567465,3,
3.2,1.005,105,-0.179782,3,
3.2,1.005,120,0.0766588,2,
3.2,1.005,135,-0.118189,3,
3.2,1.005,150,-0.163612,3,
3.2,1.005,165,-0.179782,3,
3.2,1.005,180,-0.108398,3,
3.2,1.005,195,-0.110008,5,
3.2,1.005,210,-0.120217,3,
3.2,1.005,225,-0.108824,5,
3.2,1.005,240,-0.106493,3,
3.2,1.006,30,0.0580798,2,
3.2,1.006,45,0.0579399,2,
3.2,1.006,60,0.00662455,3,
3.2,1.006,75,-0.114872,3,
3.2,1.006,90,0.00704233,3,
3.2,1.006,105,-0.179782,3,
3.2,1.006,120,0.0766588,2,
3.2,1.006,135,-0.118189,3,
3.2,1.006,150,-0.163612,3,
3.2,1.006,165,-0.179782,3,
3.2,1.006,180,-0.108398,3,
3.2,1.006,195,-0.108983,5,
3.2,1.006,210,-0.120217,3,
3.2,1.006,225,-0.104686,3,
3.2,1.006,240,-0.106493,3,
3.2,1.007,30,0.0580798,2,
3.2,1.007,45,0.0579399,2,
3.2,1.007,60,0.00777894,3,
3.2,1.007,75,-0.114872,3,
3.2,1.007,90,0.00754621,3,
3.2,1.007,105,-0.179782,3,
3.2,1.007,120,0.0766588,2,
3.2,1.007,135,-0.118189,3,
3.2,1.007,150,-0.163612,3,
3.2,1.007,165,-0.179782,3,
3.2,1.007,180,-0.108398,3,
3.2,1.007,195,-0.108022,5,
3.2,1.007,210,-0.120217,3,
3.2,1.007,225,-0.104686,3,
3.2,1.007,240,-0.106493,3,
3.2,1.008,30,0.0580798,2,
3.2,1.008,45,0.0579399,2,
3.2,1.008,60,0.00936622,3,
3.2,1.008,75,-0.114872,3,
3.2,1.008,90,0.0102096,3,
3.2,1.008,105,-0.179782,3,
3.2,1.008,120,0.0766588,2,
3.2,1.008,135,-0.118189,3,
3.2,1.008,150,-0.163612,3,
3.2,1.008,165,-0.179782,3,
3.2,1.008,180,-0.108398,3,
3.2,1.008,195,-0.106804,5,
3.2,1.008,210,-0.120217,3,
3.2,1.008,225,-0.104686,3,
3.2,1.008,240,-0.106493,3,
3.2,1.009,30,0.058869,2,
3.2,1.009,45,0.058729,2,
3.2,1.009,60,0.0106246,3,
3.2,1.009,75,-0.114211,3,
3.2,1.009,90,0.0109631,3,
3.2,1.009,105,-0.17917,3,
3.2,1.009,120,0.0774619,2,
3.2,1.009,135,-0.117531,3,
3.2,1.009,150,-0.162988,3,
3.2,1.009,165,-0.17917,3,
3.2,1.009,180,-0.107733,3,
3.2,1.009,195,-0.105597,3,
3.2,1.009,210,-0.119561,3,
3.2,1.009,225,-0.104018,3,
3.2,1.009,240,-0.105826,3,
3.2,1.01,30,0.0621576,2,
3.2,1.01,45,0.0620172,2,
3.2,1.01,60,0.0164432,3,
3.2,1.01,75,-0.11146,3,
3.2,1.01,90,0.0152591,3,
3.2,1.01,105,-0.176621,3,
3.2,1.01,120,0.0808083,2,
3.2,1.01,135,-0.11479,3,
3.2,1.01,150,-0.160388,3,
3.2,1.01,165,-0.176621,3,
3.2,1.01,180,-0.104962,3,
3.2,1.01,195,-0.102819,3,
3.2,1.01,210,-0.116827,3,
3.2,1.01,225,-0.101236,3,
3.2,1.01,240,-0.103049,3,
3.2,1.011,30,0.0621576,2,
3.2,1.011,45,0.0620172,2,
3.2,1.011,60,0.0164432,3,
3.2,1.011,75,-0.11146,3,
3.2,1.011,90,0.0216903,3,
3.2,1.011,105,-0.176621,3,
3.2,1.011,120,0.0808083,2,
3.2,1.011,135,-0.11479,3,
3.2,1.011,150,-0.160388,3,
3.2,1.011,165,-0.176621,3,
3.2,1.011,180,-0.104962,3,
3.2,1.011,195,-0.102819,3,
3.2,1.011,210,-0.116827,3,
3.2,1.011,225,-0.101236,3,
3.2,1.011,240,-0.103049,3,
3.2,1.012,30,0.0621576,2,
3.2,1.012,45,0.0620172,2,
3.2,1.012,60,0.0164432,3,
3.2,1.012,75,-0.11146,3,
3.2,1.012,90,0.0216903,3,
3.2,1.012,105,-0.176621,3,
3.2,1.012,120,0.0808083,2,
3.2,1.012,135,-0.11479,3,
3.2,1.012,150,-0.160388,3,
3.2,1.012,165,-0.176621,3,
3.2,1.012,180,-0.104962,3,
3.2,1.012,195,-0.102819,3,
3.2,1.012,210,-0.116827,3,
3.2,1.012,225,-0.101236,3,
3.2,1.012,240,-0.103049,3,
3.2,1.013,30,0.0653805,2,
3.2,1.013,45,0.0652396,2,
3.2,1.013,60,0.0206896,3,
3.2,1.013,75,-0.108764,3,
3.2,1.013,90,0.0247904,3,
3.2,1.013,105,-0.174122,3,
3.2,1.013,120,0.0840877,2,
3.2,1.013,135,-0.112104,3,
3.2,1.013,150,-0.157841,3,
3.2,1.013,165,-0.174122,3,
3.2,1.013,180,-0.102246,3,
3.2,1.013,195,-0.100097,3,
3.2,1.013,210,-0.114147,3,
3.2,1.013,225,-0.0985085,3,
3.2,1.013,240,-0.100327,3,
3.2,1.014,30,0.0653805,2,
3.2,1.014,45,0.0652396,2,
3.2,1.014,60,0.0271552,3,
3.2,1.014,75,-0.108764,3,
3.2,1.014,90,0.0247904,3,
3.2,1.014,105,-0.174122,3,
3.2,1.014,120,0.0840877,2,
3.2,1.014,135,-0.112104,3,
3.2,1.014,150,-0.157841,3,
3.2,1.014,165,-0.174122,3,
3.2,1.014,180,-0.102246,3,
3.2,1.014,195,-0.100097,3,
3.2,1.014,210,-0.114147,3,
3.2,1.014,225,-0.0985085,3,
3.2,1.014,240,-0.100327,3,
3.2,1.015,30,0.0653805,2,
3.2,1.015,45,0.0652396,2,
3.2,1.015,60,0.0271552,3,
3.2,1.015,75,-0.108764,3,
3.2,1.015,90,0.0247904,3,
3.2,1.015,105,-0.174122,3,
3.2,1.015,120,0.0840877,2,
3.2,1.015,135,-0.112104,3,
3.2,1.015,150,-0.157841,3,
3.2,1.015,165,-0.174122,3,
3.2,1.015,180,-0.102246,3,
3.2,1.015,195,-0.100097,3,
3.2,1.015,210,-0.114147,3,
3.2,1.015,225,-0.0985085,3,
3.2,1.015,240,-0.100327,3,
3.2,1.016,30,0.0668933,2,
3.2,1.016,45,0.0667522,2,
3.2,1.016,60,0.0286137,3,
3.2,1.016,75,-0.107499,3,
3.2,1.016,90,0.0262455,3,
3.2,1.016,105,-0.17295,3,
3.2,1.016,120,0.085627,2,
3.2,1.016,135,-0.110843,3,
3.2,1.016,150,-0.156645,3,
3.2,1.016,165,-0.17295,3,
3.2,1.016,180,-0.100972,3,
3.2,1.016,195,-0.0988194,3,
3.2,1.016,210,-0.112889,3,
3.2,1.016,225,-0.0972285,3,
3.2,1.016,240,-0.0990499,3,
3.2,1.017,30,0.0679456,2,
3.2,1.017,45,0.0678044,2,
3.2,1.017,60,0.0296283,3,
3.2,1.017,75,-0.106618,3,
3.2,1.017,90,0.0272578,3,
3.2,1.017,105,-0.172134,3,
3.2,1.017,120,0.0866979,2,
3.2,1.017,135,-0.109966,3,
3.2,1.017,150,-0.155813,3,
3.2,1.017,165,-0.172134,3,
3.2,1.017,180,-0.100085,3,
3.2,1.017,195,-0.0979305,3,
3.2,1.017,210,-0.112014,3,
3.2,1.017,225,-0.096338,3,
